Category,Name,Price_PLN,Performance_Score,Socket,RAM_Type,TDP_W,Power_W,Form_Factor,Length_mm,Height_mm
CPU Cooler,Endorfy Cooler MaxTDP-200W v439,597,653,,,200,,,,170
CPU Cooler,be quiet! Cooler MaxTDP-200W v440,535,511,,,200,,,,134
CPU Cooler,Arctic Cooler MaxTDP-250W v441,414,412,,,250,,,,126
CPU Cooler,Noctua Cooler MaxTDP-250W v442,826,893,,,250,,,,137
CPU Cooler,be quiet! Cooler MaxTDP-250W v443,386,415,,,250,,,,125
CPU Cooler,Arctic Cooler MaxTDP-130W v444,195,198,,,130,,,,135
CPU Cooler,Deepcool Cooler MaxTDP-200W v445,541,547,,,200,,,,131
CPU Cooler,be quiet! Cooler MaxTDP-130W v446,453,442,,,130,,,,153
CPU Cooler,Endorfy Cooler MaxTDP-130W v447,329,336,,,130,,,,148
CPU Cooler,Deepcool Cooler MaxTDP-130W v448,309,288,,,130,,,,156
CPU Cooler,Noctua Cooler MaxTDP-65W v449,225,209,,,65,,,,136
CPU Cooler,Arctic Cooler MaxTDP-200W v450,339,351,,,200,,,,147
CPU Cooler,Noctua Cooler MaxTDP-65W v451,183,194,,,65,,,,140
CPU Cooler,Arctic Cooler MaxTDP-65W v452,150,146,,,65,,,,158
CPU Cooler,Endorfy Cooler MaxTDP-65W v453,113,122,,,65,,,,168
CPU Cooler,Arctic Cooler MaxTDP-65W v454,178,165,,,65,,,,133
CPU Cooler,Arctic Cooler MaxTDP-250W v455,802,855,,,250,,,,169
CPU Cooler,be quiet! Cooler MaxTDP-130W v456,450,462,,,130,,,,130
CPU Cooler,Deepcool Cooler MaxTDP-130W v457,401,405,,,130,,,,168
CPU Cooler,Endorfy Cooler MaxTDP-300W v458,1007,1028,,,300,,,,125
CPU Cooler,be quiet! Cooler MaxTDP-250W v459,865,809,,,250,,,,169
CPU Cooler,Endorfy Cooler MaxTDP-65W v460,102,93,,,65,,,,166
CPU Cooler,Noctua Cooler MaxTDP-130W v461,321,318,,,130,,,,136
CPU Cooler,Arctic Cooler MaxTDP-300W v462,628,613,,,300,,,,149
CPU Cooler,Noctua Cooler MaxTDP-250W v463,803,857,,,250,,,,125
CPU Cooler,Endorfy Cooler MaxTDP-130W v464,430,424,,,130,,,,154
CPU Cooler,be quiet! Cooler MaxTDP-65W v465,185,167,,,65,,,,154
CPU Cooler,Arctic Cooler MaxTDP-200W v466,466,432,,,200,,,,147
CPU Cooler,Arctic Cooler MaxTDP-250W v467,677,646,,,250,,,,169
CPU Cooler,Arctic Cooler MaxTDP-250W v468,430,429,,,250,,,,157
CPU Cooler,Arctic Cooler MaxTDP-200W v469,646,606,,,200,,,,130
CPU Cooler,Endorfy Cooler MaxTDP-65W v470,129,140,,,65,,,,161
CPU Cooler,Arctic Cooler MaxTDP-300W v471,469,429,,,300,,,,156
CPU Cooler,be quiet! Cooler MaxTDP-65W v472,124,112,,,65,,,,132
CPU Cooler,Endorfy Cooler MaxTDP-250W v473,768,790,,,250,,,,138
CPU Cooler,Arctic Cooler MaxTDP-300W v474,1048,1105,,,300,,,,165
CPU Cooler,Noctua Cooler MaxTDP-65W v475,211,223,,,65,,,,161
CPU Cooler,be quiet! Cooler MaxTDP-130W v476,418,392,,,130,,,,120
CPU Cooler,be quiet! Cooler MaxTDP-65W v477,153,138,,,65,,,,155
CPU Cooler,Noctua Cooler MaxTDP-200W v478,571,537,,,200,,,,137
CPU Cooler,Noctua Cooler MaxTDP-65W v479,210,227,,,65,,,,149
CPU Cooler,Deepcool Cooler MaxTDP-300W v480,797,803,,,300,,,,157
CPU Cooler,Endorfy Cooler MaxTDP-250W v481,427,399,,,250,,,,132
CPU Cooler,Deepcool Cooler MaxTDP-65W v482,141,148,,,65,,,,148
CPU Cooler,Endorfy Cooler MaxTDP-130W v483,452,445,,,130,,,,126
CPU Cooler,Arctic Cooler MaxTDP-250W v484,821,792,,,250,,,,127
CPU Cooler,be quiet! Cooler MaxTDP-65W v485,149,148,,,65,,,,138
CPU Cooler,be quiet! Cooler MaxTDP-65W v486,144,143,,,65,,,,165
CPU Cooler,be quiet! Cooler MaxTDP-130W v487,437,462,,,130,,,,126
CPU Cooler,Arctic Cooler MaxTDP-300W v488,476,454,,,300,,,,140
CPU Cooler,be quiet! Cooler MaxTDP-300W v489,634,672,,,300,,,,156
CPU Cooler,Endorfy Cooler MaxTDP-65W v490,209,212,,,65,,,,132
CPU Cooler,Arctic Cooler MaxTDP-250W v491,678,626,,,250,,,,170
CPU Cooler,Deepcool Cooler MaxTDP-200W v492,559,524,,,200,,,,152
CPU Cooler,be quiet! Cooler MaxTDP-130W v493,233,228,,,130,,,,151
CPU Cooler,be quiet! Cooler MaxTDP-200W v494,493,540,,,200,,,,123
CPU Cooler,Noctua Cooler MaxTDP-250W v495,449,454,,,250,,,,134
CPU Cooler,Deepcool Cooler MaxTDP-250W v496,417,382,,,250,,,,142
CPU Cooler,Arctic Cooler MaxTDP-250W v497,434,402,,,250,,,,143
CPU Cooler,Deepcool Cooler MaxTDP-300W v498,599,596,,,300,,,,151
CPU Cooler,Endorfy Cooler MaxTDP-250W v499,809,845,,,250,,,,120
CPU Cooler,Deepcool Cooler MaxTDP-200W v500,548,547,,,200,,,,135
CPU Cooler,Deepcool Cooler MaxTDP-130W v501,307,294,,,130,,,,159
CPU Cooler,Arctic Cooler MaxTDP-300W v502,852,919,,,300,,,,150
CPU Cooler,be quiet! Cooler MaxTDP-200W v503,449,422,,,200,,,,125
CPU Cooler,Deepcool Cooler MaxTDP-130W v504,215,195,,,130,,,,148
CPU Cooler,Noctua Cooler MaxTDP-300W v505,862,934,,,300,,,,162
CPU Cooler,Noctua Cooler MaxTDP-250W v506,620,673,,,250,,,,143
CPU Cooler,Endorfy Cooler MaxTDP-250W v507,818,854,,,250,,,,126
CPU Cooler,be quiet! Cooler MaxTDP-250W v508,387,409,,,250,,,,136
CPU Cooler,Endorfy Cooler MaxTDP-300W v509,974,1052,,,300,,,,163
CPU Cooler,Endorfy Cooler MaxTDP-250W v510,835,883,,,250,,,,141
CPU Cooler,be quiet! Cooler MaxTDP-300W v511,622,587,,,300,,,,157
CPU Cooler,Noctua Cooler MaxTDP-250W v512,850,921,,,250,,,,155
CPU Cooler,Arctic Cooler MaxTDP-130W v513,418,430,,,130,,,,141
CPU Cooler,Arctic Cooler MaxTDP-200W v514,683,631,,,200,,,,163
CPU Cooler,be quiet! Cooler MaxTDP-250W v515,420,461,,,250,,,,131
CPU Cooler,Deepcool Cooler MaxTDP-130W v516,204,215,,,130,,,,133
CPU Cooler,Arctic Cooler MaxTDP-250W v517,426,440,,,250,,,,155
CPU Cooler,Endorfy Cooler MaxTDP-250W v518,705,676,,,250,,,,147
CPU Cooler,Deepcool Cooler MaxTDP-250W v519,527,533,,,250,,,,141
CPU Cooler,Endorfy Cooler MaxTDP-250W v520,379,401,,,250,,,,131
CPU Cooler,Deepcool Cooler MaxTDP-250W v521,716,775,,,250,,,,148
CPU Cooler,Deepcool Cooler MaxTDP-130W v522,333,327,,,130,,,,144
CPU Cooler,Deepcool Cooler MaxTDP-300W v523,466,492,,,300,,,,124
CPU Cooler,Arctic Cooler MaxTDP-250W v524,704,755,,,250,,,,133
CPU Cooler,Arctic Cooler MaxTDP-200W v525,444,444,,,200,,,,170
CPU Cooler,Noctua Cooler MaxTDP-300W v526,968,963,,,300,,,,137
CPU Cooler,Arctic Cooler MaxTDP-300W v527,754,818,,,300,,,,132
CPU Cooler,Noctua Cooler MaxTDP-130W v528,282,256,,,130,,,,138
CPU Cooler,Deepcool Cooler MaxTDP-65W v529,199,209,,,65,,,,123
CPU Cooler,Endorfy Cooler MaxTDP-300W v530,956,993,,,300,,,,130
CPU Cooler,be quiet! Cooler MaxTDP-300W v531,762,742,,,300,,,,152
CPU Cooler,Noctua Cooler MaxTDP-200W v532,533,567,,,200,,,,133
CPU Cooler,Deepcool Cooler MaxTDP-250W v533,647,685,,,250,,,,157
CPU Cooler,Noctua Cooler MaxTDP-200W v534,448,454,,,200,,,,121
CPU Cooler,Noctua Cooler MaxTDP-300W v535,597,625,,,300,,,,132
CPU Cooler,be quiet! Cooler MaxTDP-200W v536,687,645,,,200,,,,131
CPU Cooler,be quiet! Cooler MaxTDP-300W v537,1013,1108,,,300,,,,157
CPU Cooler,Deepcool Cooler MaxTDP-300W v538,1025,932,,,300,,,,149
CPU Cooler,Noctua Cooler MaxTDP-250W v539,591,549,,,250,,,,159
CPU Cooler,Arctic Cooler MaxTDP-200W v540,380,377,,,200,,,,134
CPU Cooler,Deepcool Cooler MaxTDP-65W v541,224,224,,,65,,,,136
CPU Cooler,Noctua Cooler MaxTDP-250W v542,483,479,,,250,,,,151
CPU Cooler,Endorfy Cooler MaxTDP-250W v543,381,416,,,250,,,,150
CPU Cooler,Noctua Cooler MaxTDP-65W v544,155,148,,,65,,,,149
CPU Cooler,Arctic Cooler MaxTDP-200W v545,395,379,,,200,,,,126
CPU Cooler,be quiet! Cooler MaxTDP-200W v546,512,510,,,200,,,,120
CPU Cooler,Deepcool Cooler MaxTDP-250W v547,872,819,,,250,,,,122
CPU Cooler,Arctic Cooler MaxTDP-300W v548,493,529,,,300,,,,153
CPU Cooler,Noctua Cooler MaxTDP-65W v549,190,197,,,65,,,,135
CPU Cooler,Deepcool Cooler MaxTDP-65W v550,166,174,,,65,,,,155
CPU Cooler,be quiet! Cooler MaxTDP-200W v551,615,625,,,200,,,,126
CPU Cooler,Deepcool Cooler MaxTDP-200W v552,480,453,,,200,,,,135
CPU Cooler,Deepcool Cooler MaxTDP-65W v553,147,148,,,65,,,,155
CPU Cooler,Noctua Cooler MaxTDP-130W v554,405,419,,,130,,,,131
CPU Cooler,Deepcool Cooler MaxTDP-65W v555,133,122,,,65,,,,142
CPU Cooler,be quiet! Cooler MaxTDP-250W v556,491,484,,,250,,,,164
CPU Cooler,Endorfy Cooler MaxTDP-130W v557,382,355,,,130,,,,156
CPU Cooler,Noctua Cooler MaxTDP-300W v558,801,781,,,300,,,,127
CPU Cooler,Noctua Cooler MaxTDP-130W v559,275,286,,,130,,,,144
CPU Cooler,Endorfy Cooler MaxTDP-250W v560,557,596,,,250,,,,120
CPU Cooler,Endorfy Cooler MaxTDP-300W v561,581,541,,,300,,,,123
CPU Cooler,Arctic Cooler MaxTDP-130W v562,212,222,,,130,,,,142
CPU Cooler,Endorfy Cooler MaxTDP-200W v563,660,674,,,200,,,,157
CPU Cooler,Endorfy Cooler MaxTDP-250W v564,687,744,,,250,,,,151
CPU Cooler,Deepcool Cooler MaxTDP-250W v565,798,771,,,250,,,,159
CPU Cooler,Endorfy Cooler MaxTDP-65W v566,215,216,,,65,,,,165
CPU Cooler,be quiet! Cooler MaxTDP-250W v567,540,534,,,250,,,,139
CPU Cooler,Arctic Cooler MaxTDP-200W v568,314,321,,,200,,,,145
CPU Cooler,Arctic Cooler MaxTDP-250W v569,529,490,,,250,,,,145
CPU Cooler,Endorfy Cooler MaxTDP-200W v570,576,528,,,200,,,,123
CPU Cooler,Deepcool Cooler MaxTDP-300W v571,462,500,,,300,,,,132
CPU Cooler,Deepcool Cooler MaxTDP-130W v572,400,390,,,130,,,,153
CPU Cooler,be quiet! Cooler MaxTDP-200W v573,430,393,,,200,,,,139
CPU Cooler,Arctic Cooler MaxTDP-65W v574,168,166,,,65,,,,165
CPU Cooler,Endorfy Cooler MaxTDP-65W v575,171,154,,,65,,,,156
CPU Cooler,Deepcool Cooler MaxTDP-300W v576,458,483,,,300,,,,122
CPU Cooler,Noctua Cooler MaxTDP-300W v577,589,556,,,300,,,,126
CPU Cooler,Arctic Cooler MaxTDP-130W v578,279,287,,,130,,,,165
CPU Cooler,Deepcool Cooler MaxTDP-250W v579,448,440,,,250,,,,144
CPU Cooler,be quiet! Cooler MaxTDP-65W v580,168,184,,,65,,,,165
CPU Cooler,be quiet! Cooler MaxTDP-130W v581,453,446,,,130,,,,148
CPU Cooler,be quiet! Cooler MaxTDP-200W v582,591,548,,,200,,,,162
CPU Cooler,be quiet! Cooler MaxTDP-200W v583,317,319,,,200,,,,168
CPU Cooler,Arctic Cooler MaxTDP-300W v584,923,968,,,300,,,,162
CPU Cooler,be quiet! Cooler MaxTDP-250W v585,701,758,,,250,,,,142
CPU Cooler,be quiet! Cooler MaxTDP-250W v586,488,447,,,250,,,,166
CPU Cooler,Endorfy Cooler MaxTDP-200W v587,387,404,,,200,,,,144
CPU Cooler,be quiet! Cooler MaxTDP-130W v588,292,263,,,130,,,,131
CPU Cooler,Noctua Cooler MaxTDP-130W v589,323,322,,,130,,,,147
CPU Cooler,Arctic Cooler MaxTDP-200W v590,460,467,,,200,,,,123
CPU Cooler,Noctua Cooler MaxTDP-250W v591,772,740,,,250,,,,137
CPU Cooler,Deepcool Cooler MaxTDP-130W v592,370,345,,,130,,,,120
CPU Cooler,Deepcool Cooler MaxTDP-250W v593,830,783,,,250,,,,154
CPU Cooler,Arctic Cooler MaxTDP-130W v594,437,469,,,130,,,,141
CPU Cooler,Arctic Cooler MaxTDP-130W v595,452,431,,,130,,,,141
CPU Cooler,Deepcool Cooler MaxTDP-250W v596,531,581,,,250,,,,170
CPU Cooler,Noctua Cooler MaxTDP-200W v597,387,389,,,200,,,,169
CPU Cooler,Endorfy Cooler MaxTDP-65W v598,166,169,,,65,,,,149
CPU Cooler,Noctua Cooler MaxTDP-65W v599,207,195,,,65,,,,157
CPU Cooler,Deepcool Cooler MaxTDP-130W v600,390,385,,,130,,,,167
CPU Cooler,Deepcool Cooler MaxTDP-200W v601,376,353,,,200,,,,127
CPU Cooler,Noctua Cooler MaxTDP-200W v602,435,476,,,200,,,,128
CPU Cooler,Arctic Cooler MaxTDP-65W v603,137,125,,,65,,,,144
CPU Cooler,Arctic Cooler MaxTDP-250W v604,568,607,,,250,,,,152
CPU Cooler,Endorfy Cooler MaxTDP-250W v605,845,855,,,250,,,,135
CPU Cooler,Noctua Cooler MaxTDP-65W v606,160,163,,,65,,,,153
CPU Cooler,Deepcool Cooler MaxTDP-300W v607,582,570,,,300,,,,130
CPU Cooler,be quiet! Cooler MaxTDP-200W v608,565,606,,,200,,,,130
CPU Cooler,be quiet! Cooler MaxTDP-130W v609,440,467,,,130,,,,131
CPU Cooler,Deepcool Cooler MaxTDP-250W v610,748,774,,,250,,,,156
CPU Cooler,Deepcool Cooler MaxTDP-130W v611,330,298,,,130,,,,166
CPU Cooler,Endorfy Cooler MaxTDP-300W v612,754,732,,,300,,,,151
CPU Cooler,Endorfy Cooler MaxTDP-130W v613,389,413,,,130,,,,170
CPU Cooler,be quiet! Cooler MaxTDP-300W v614,953,952,,,300,,,,123
CPU Cooler,Deepcool Cooler MaxTDP-250W v615,768,779,,,250,,,,167
CPU Cooler,Arctic Cooler MaxTDP-65W v616,205,199,,,65,,,,160
CPU Cooler,Arctic Cooler MaxTDP-65W v617,149,156,,,65,,,,132
CPU Cooler,Arctic Cooler MaxTDP-65W v618,199,201,,,65,,,,152
CPU Cooler,Noctua Cooler MaxTDP-65W v619,186,198,,,65,,,,141
CPU Cooler,Arctic Cooler MaxTDP-300W v620,813,735,,,300,,,,135
CPU Cooler,Arctic Cooler MaxTDP-65W v621,148,135,,,65,,,,154
CPU Cooler,Endorfy Cooler MaxTDP-200W v622,396,380,,,200,,,,137
CPU Cooler,Arctic Cooler MaxTDP-200W v623,601,624,,,200,,,,149
CPU Cooler,Deepcool Cooler MaxTDP-250W v624,773,774,,,250,,,,162
CPU Cooler,Arctic Cooler MaxTDP-250W v625,630,638,,,250,,,,166
CPU Cooler,Endorfy Cooler MaxTDP-300W v626,690,711,,,300,,,,169
CPU Cooler,Arctic Cooler MaxTDP-300W v627,1000,937,,,300,,,,127
CPU Cooler,be quiet! Cooler MaxTDP-250W v628,729,794,,,250,,,,123
CPU Cooler,Endorfy Cooler MaxTDP-200W v629,341,355,,,200,,,,166
CPU Cooler,Noctua Cooler MaxTDP-65W v630,174,183,,,65,,,,149
CPU Cooler,Endorfy Cooler MaxTDP-130W v631,245,255,,,130,,,,162
CPU Cooler,Arctic Cooler MaxTDP-130W v632,294,290,,,130,,,,167
CPU Cooler,Endorfy Cooler MaxTDP-250W v633,710,684,,,250,,,,139
CPU Cooler,Noctua Cooler MaxTDP-65W v634,101,101,,,65,,,,134
CPU Cooler,be quiet! Cooler MaxTDP-250W v635,657,594,,,250,,,,121
CPU Cooler,Endorfy Cooler MaxTDP-300W v636,816,784,,,300,,,,120
CPU Cooler,Arctic Cooler MaxTDP-130W v637,446,429,,,130,,,,131
CPU Cooler,Arctic Cooler MaxTDP-65W v638,180,178,,,65,,,,126
CPU Cooler,Noctua Cooler MaxTDP-200W v639,351,364,,,200,,,,167
CPU Cooler,be quiet! Cooler MaxTDP-250W v640,579,567,,,250,,,,139
CPU Cooler,Arctic Cooler MaxTDP-130W v641,268,267,,,130,,,,125
CPU Cooler,Deepcool Cooler MaxTDP-250W v642,650,679,,,250,,,,124
CPU Cooler,Noctua Cooler MaxTDP-200W v643,419,432,,,200,,,,160
CPU Cooler,Endorfy Cooler MaxTDP-200W v644,541,505,,,200,,,,153
CPU Cooler,Noctua Cooler MaxTDP-250W v645,429,445,,,250,,,,131
CPU Cooler,be quiet! Cooler MaxTDP-130W v646,289,295,,,130,,,,134
CPU Cooler,Noctua Cooler MaxTDP-250W v647,756,763,,,250,,,,158
CPU Cooler,Arctic Cooler MaxTDP-250W v648,691,701,,,250,,,,164
CPU Cooler,Arctic Cooler MaxTDP-65W v649,224,224,,,65,,,,158
CPU Cooler,Noctua Cooler MaxTDP-130W v650,441,450,,,130,,,,165
CPU Cooler,be quiet! Cooler MaxTDP-130W v651,232,240,,,130,,,,156
CPU Cooler,Endorfy Cooler MaxTDP-250W v652,831,755,,,250,,,,159
CPU Cooler,be quiet! Cooler MaxTDP-250W v653,527,489,,,250,,,,162
CPU Cooler,be quiet! Cooler MaxTDP-250W v654,658,702,,,250,,,,148
CPU Cooler,Deepcool Cooler MaxTDP-130W v655,416,419,,,130,,,,124
CPU Cooler,Deepcool Cooler MaxTDP-65W v656,125,133,,,65,,,,163
CPU Cooler,Endorfy Cooler MaxTDP-250W v657,619,606,,,250,,,,121
CPU Cooler,Noctua Cooler MaxTDP-300W v658,870,871,,,300,,,,161
CPU Cooler,Endorfy Cooler MaxTDP-65W v659,106,103,,,65,,,,129
CPU Cooler,Arctic Cooler MaxTDP-250W v660,459,488,,,250,,,,132
CPU Cooler,Arctic Cooler MaxTDP-300W v661,459,499,,,300,,,,167
CPU Cooler,Noctua Cooler MaxTDP-300W v662,914,873,,,300,,,,146
CPU Cooler,Endorfy Cooler MaxTDP-300W v663,634,671,,,300,,,,153
CPU Cooler,be quiet! Cooler MaxTDP-65W v664,191,201,,,65,,,,156
CPU Cooler,be quiet! Cooler MaxTDP-200W v665,407,404,,,200,,,,170
CPU Cooler,Endorfy Cooler MaxTDP-200W v666,640,695,,,200,,,,148
CPU Cooler,be quiet! Cooler MaxTDP-130W v667,392,395,,,130,,,,170
CPU Cooler,Endorfy Cooler MaxTDP-130W v668,388,350,,,130,,,,147
CPU Cooler,Endorfy Cooler MaxTDP-130W v669,226,236,,,130,,,,164
CPU Cooler,Deepcool Cooler MaxTDP-200W v670,475,458,,,200,,,,151
CPU Cooler,Endorfy Cooler MaxTDP-65W v671,152,146,,,65,,,,143
CPU Cooler,Deepcool Cooler MaxTDP-300W v672,1025,1053,,,300,,,,129
CPU Cooler,Arctic Cooler MaxTDP-65W v673,123,116,,,65,,,,126
CPU Cooler,Arctic Cooler MaxTDP-250W v674,388,417,,,250,,,,169
CPU Cooler,Deepcool Cooler MaxTDP-130W v675,446,403,,,130,,,,135
CPU Cooler,Deepcool Cooler MaxTDP-65W v676,140,133,,,65,,,,135
CPU Cooler,Arctic Cooler MaxTDP-200W v677,591,627,,,200,,,,124
CPU Cooler,Noctua Cooler MaxTDP-300W v678,946,921,,,300,,,,149
CPU Cooler,Noctua Cooler MaxTDP-300W v679,617,618,,,300,,,,130
CPU Cooler,Deepcool Cooler MaxTDP-200W v680,551,584,,,200,,,,124
CPU Cooler,Deepcool Cooler MaxTDP-65W v681,136,125,,,65,,,,162
CPU Cooler,Deepcool Cooler MaxTDP-300W v682,549,565,,,300,,,,150
CPU Cooler,Arctic Cooler MaxTDP-250W v683,572,516,,,250,,,,149
CPU Cooler,Deepcool Cooler MaxTDP-300W v684,520,567,,,300,,,,128
CPU Cooler,be quiet! Cooler MaxTDP-250W v685,623,645,,,250,,,,161
CPU Cooler,be quiet! Cooler MaxTDP-200W v686,654,696,,,200,,,,131
CPU Cooler,Noctua Cooler MaxTDP-250W v687,644,685,,,250,,,,147
CPU Cooler,Noctua Cooler MaxTDP-130W v688,316,327,,,130,,,,169
CPU Cooler,Arctic Cooler MaxTDP-250W v689,821,866,,,250,,,,167
CPU Cooler,Noctua Cooler MaxTDP-300W v690,482,446,,,300,,,,146
CPU Cooler,Arctic Cooler MaxTDP-65W v691,172,173,,,65,,,,127
CPU Cooler,Deepcool Cooler MaxTDP-65W v692,114,113,,,65,,,,122
CPU Cooler,be quiet! Cooler MaxTDP-130W v693,372,336,,,130,,,,131
CPU Cooler,Arctic Cooler MaxTDP-65W v694,194,206,,,65,,,,149
CPU Cooler,Deepcool Cooler MaxTDP-200W v695,698,756,,,200,,,,145
CPU Cooler,Arctic Cooler MaxTDP-300W v696,845,851,,,300,,,,133
CPU Cooler,Noctua Cooler MaxTDP-65W v697,105,112,,,65,,,,142
CPU Cooler,Arctic Cooler MaxTDP-65W v698,225,246,,,65,,,,132
CPU Cooler,be quiet! Cooler MaxTDP-200W v699,618,662,,,200,,,,166
CPU Cooler,Endorfy Cooler MaxTDP-130W v700,392,397,,,130,,,,125
CPU Cooler,Deepcool Cooler MaxTDP-250W v701,475,486,,,250,,,,159
CPU Cooler,Arctic Cooler MaxTDP-250W v702,517,504,,,250,,,,143
CPU Cooler,be quiet! Cooler MaxTDP-200W v703,369,342,,,200,,,,164
CPU Cooler,Arctic Cooler MaxTDP-130W v704,321,322,,,130,,,,147
CPU Cooler,be quiet! Cooler MaxTDP-300W v705,817,793,,,300,,,,152
CPU Cooler,Noctua Cooler MaxTDP-200W v706,367,368,,,200,,,,144
CPU Cooler,Noctua Cooler MaxTDP-65W v707,133,140,,,65,,,,159
CPU Cooler,Noctua Cooler MaxTDP-300W v708,663,613,,,300,,,,155
CPU Cooler,Endorfy Cooler MaxTDP-200W v709,344,341,,,200,,,,160
CPU Cooler,Noctua Cooler MaxTDP-300W v710,504,465,,,300,,,,156
CPU Cooler,be quiet! Cooler MaxTDP-300W v711,484,442,,,300,,,,130
CPU Cooler,be quiet! Cooler MaxTDP-200W v712,646,623,,,200,,,,121
CPU Cooler,Arctic Cooler MaxTDP-250W v713,522,472,,,250,,,,148
CPU Cooler,Deepcool Cooler MaxTDP-65W v714,147,140,,,65,,,,144
CPU Cooler,be quiet! Cooler MaxTDP-250W v715,848,779,,,250,,,,123
CPU Cooler,Noctua Cooler MaxTDP-200W v716,362,371,,,200,,,,139
CPU Cooler,Arctic Cooler MaxTDP-200W v717,682,726,,,200,,,,123
CPU Cooler,Noctua Cooler MaxTDP-65W v718,225,214,,,65,,,,129
CPU Cooler,Endorfy Cooler MaxTDP-200W v719,507,507,,,200,,,,145
CPU Cooler,Endorfy Cooler MaxTDP-300W v720,986,1075,,,300,,,,147
CPU Cooler,Arctic Cooler MaxTDP-250W v721,799,804,,,250,,,,129
CPU Cooler,Endorfy Cooler MaxTDP-65W v722,146,155,,,65,,,,122
CPU Cooler,be quiet! Cooler MaxTDP-200W v723,617,657,,,200,,,,136
CPU Cooler,Arctic Cooler MaxTDP-200W v724,455,445,,,200,,,,122
CPU Cooler,Endorfy Cooler MaxTDP-300W v725,804,858,,,300,,,,168
CPU Cooler,Noctua Cooler MaxTDP-65W v726,132,141,,,65,,,,149
CPU Cooler,Endorfy Cooler MaxTDP-300W v727,1010,1000,,,300,,,,167
CPU Cooler,Arctic Cooler MaxTDP-65W v728,123,119,,,65,,,,124
CPU Cooler,be quiet! Cooler MaxTDP-65W v729,216,212,,,65,,,,166
CPU Cooler,Endorfy Cooler MaxTDP-130W v730,315,285,,,130,,,,154
CPU Cooler,Arctic Cooler MaxTDP-250W v731,514,473,,,250,,,,136
CPU Cooler,Noctua Cooler MaxTDP-200W v732,647,632,,,200,,,,164
CPU Cooler,Arctic Cooler MaxTDP-250W v733,861,920,,,250,,,,141
CPU Cooler,Noctua Cooler MaxTDP-200W v734,361,353,,,200,,,,151
CPU Cooler,Endorfy Cooler MaxTDP-300W v735,719,697,,,300,,,,168
CPU Cooler,Noctua Cooler MaxTDP-250W v736,786,765,,,250,,,,142
CPU Cooler,Endorfy Cooler MaxTDP-300W v737,736,771,,,300,,,,120
CPU Cooler,be quiet! Cooler MaxTDP-300W v738,452,472,,,300,,,,120
CPU Cooler,Deepcool Cooler MaxTDP-130W v739,204,186,,,130,,,,170
CPU Cooler,Endorfy Cooler MaxTDP-250W v740,812,849,,,250,,,,167
CPU Cooler,Endorfy Cooler MaxTDP-250W v741,701,702,,,250,,,,144
CPU Cooler,Arctic Cooler MaxTDP-130W v742,354,367,,,130,,,,154
CPU Cooler,Arctic Cooler MaxTDP-300W v743,518,507,,,300,,,,166
CPU Cooler,Arctic Cooler MaxTDP-300W v744,997,1024,,,300,,,,131
CPU Cooler,Endorfy Cooler MaxTDP-65W v745,97,94,,,65,,,,163
CPU Cooler,be quiet! Cooler MaxTDP-250W v746,755,791,,,250,,,,141
CPU Cooler,Noctua Cooler MaxTDP-200W v747,492,531,,,200,,,,147
CPU Cooler,Endorfy Cooler MaxTDP-200W v748,490,513,,,200,,,,164
CPU Cooler,Noctua Cooler MaxTDP-200W v749,672,708,,,200,,,,170
CPU Cooler,be quiet! Cooler MaxTDP-65W v750,115,116,,,65,,,,148
CPU Cooler,Deepcool Cooler MaxTDP-65W v751,140,141,,,65,,,,156
CPU Cooler,Deepcool Cooler MaxTDP-250W v752,850,841,,,250,,,,154
CPU Cooler,Noctua Cooler MaxTDP-65W v753,149,148,,,65,,,,134
CPU Cooler,Endorfy Cooler MaxTDP-200W v754,603,644,,,200,,,,126
CPU Cooler,Noctua Cooler MaxTDP-130W v755,203,214,,,130,,,,144
CPU Cooler,Deepcool Cooler MaxTDP-65W v756,192,206,,,65,,,,147
CPU Cooler,be quiet! Cooler MaxTDP-300W v757,922,841,,,300,,,,144
CPU Cooler,Endorfy Cooler MaxTDP-200W v758,654,618,,,200,,,,149
CPU Cooler,Arctic Cooler MaxTDP-300W v759,1018,1098,,,300,,,,134
CPU Cooler,be quiet! Cooler MaxTDP-130W v760,404,432,,,130,,,,154
CPU Cooler,Noctua Cooler MaxTDP-200W v761,422,387,,,200,,,,130
CPU Cooler,Deepcool Cooler MaxTDP-250W v762,666,648,,,250,,,,122
CPU Cooler,Noctua Cooler MaxTDP-250W v763,654,631,,,250,,,,151
CPU Cooler,be quiet! Cooler MaxTDP-250W v764,376,385,,,250,,,,120
CPU Cooler,Deepcool Cooler MaxTDP-130W v765,200,194,,,130,,,,125
CPU Cooler,Endorfy Cooler MaxTDP-200W v766,507,482,,,200,,,,157
CPU Cooler,Noctua Cooler MaxTDP-250W v767,482,506,,,250,,,,128
CPU Cooler,be quiet! Cooler MaxTDP-300W v768,815,783,,,300,,,,142
CPU Cooler,be quiet! Cooler MaxTDP-65W v769,116,114,,,65,,,,144
CPU Cooler,Noctua Cooler MaxTDP-250W v770,711,687,,,250,,,,135
CPU Cooler,Noctua Cooler MaxTDP-65W v771,213,195,,,65,,,,131
CPU Cooler,be quiet! Cooler MaxTDP-250W v772,826,759,,,250,,,,148
